uid,name,vendor_name,address,latitude,longitude,city,country,open,close,cost_per_unit,power_type,total,type,vehicle_type
REVBOLT_00017721,REVOS,REVOS,Plot No 21Metrplex East District  centre ,28.63944487197091,77.28384722024202,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00017724,REVOS,REVOS,A 174 pocket 1 Sector 24 near Hanuman Mandir delhi,28.72305647274321,77.08730366081,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00017724,REVOS,REVOS,A 174 pocket 1 Sector 24 near Hanuman Mandir delhi,28.72305647274321,77.08730366081,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00015320,REVOS,REVOS,RZ C8 old Roshan Pura Back Side of pizza Wings NAJAFGARH,28.60623369233067,76.98606133460999,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00015320,REVOS,REVOS,RZ C8 old Roshan Pura Back Side of pizza Wings NAJAFGARH,28.60623369233067,76.98606133460999,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00016344,REVOS,REVOS,c 115 b bandh road sanagam vihar ,28.49889453756559,77.23635837435722,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00016344,REVOS,REVOS,c 115 b bandh road sanagam vihar ,28.49889453756559,77.23635837435722,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00016346,REVOS,REVOS,L665 shop no3 ,28.49542115228678,77.23281886428595,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00016346,REVOS,REVOS,L665 shop no3 ,28.49542115228678,77.23281886428595,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00017719,REVOS,REVOS,sarvhit apartment sector 17 pockit A Dwarka new delhi ,28.5948208570799,77.02266007661818,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00017719,REVOS,REVOS,sarvhit apartment sector 17 pockit A Dwarka new delhi ,28.5948208570799,77.02266007661818,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00017546,REVOS,REVOS,mb road phalad pur new indain oil pump,28.50187634821885,77.28917241096497,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00017546,REVOS,REVOS,mb road phalad pur new indain oil pump,28.50187634821885,77.28917241096497,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00017552,REVOS,REVOS,shop no 2 pul pehaldpur,28.50176084882149,77.28897091001272,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00017552,REVOS,REVOS,shop no 2 pul pehaldpur,28.50176084882149,77.28897091001272,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00012383,REVOS,REVOS,212 Ground Floor Pocket 20 Rohini Sector 24,28.72624214557195,77.09721710532904,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00012383,REVOS,REVOS,212 Ground Floor Pocket 20 Rohini Sector 24,28.72624214557195,77.09721710532904,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00016490,REVOS,REVOS,RZ 59 vishwakarma colony M B road,28.50196238340206,77.28708565235138,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00016490,REVOS,REVOS,RZ 59 vishwakarma colony M B road,28.50196238340206,77.28708565235138,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00018020,REVOS,REVOS,383 10 B East Azad Nagar Metro Piller 95 ,28.66350961742084,77.2854008898139,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00018020,REVOS,REVOS,383 10 B East Azad Nagar Metro Piller 95 ,28.66350961742084,77.2854008898139,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00018024,REVOS,REVOS,10B East azad nagar metro pillar no 95 ,28.66350726391161,77.28541128337383,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00018024,REVOS,REVOS,10B East azad nagar metro pillar no 95 ,28.66350726391161,77.28541128337383,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00016463,REVOS,REVOS,RZ 59 vishwakarma colony M B road,28.50191347299829,77.28709705173969,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00016463,REVOS,REVOS,RZ 59 vishwakarma colony M B road,28.50191347299829,77.28709705173969,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00016364,REVOS,REVOS,s 501 school block sakarpur near shiv mandir,28.62603947013981,77.2755954042077,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00016364,REVOS,REVOS,s 501 school block sakarpur near shiv mandir,28.62603947013981,77.2755954042077,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00016354,REVOS,REVOS,s 501 school block sakarpur near shiv mandir ,28.62623635248106,77.27559674531221,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00016354,REVOS,REVOS,s 501 school block sakarpur near shiv mandir ,28.62623635248106,77.27559674531221,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00016317,REVOS,REVOS,h 97 jagat puri delhi,28.64815213920308,77.29002065956593,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00016317,REVOS,REVOS,h 97 jagat puri delhi,28.64815213920308,77.29002065956593,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00006523,REVOS,REVOS,House no 116 ghonda ,28.68903825753425,77.27026619017124,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00006523,REVOS,REVOS,House no 116 ghonda ,28.68903825753425,77.27026619017124,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00018001,REVOS,REVOS,Pilot no 802 west jawharnagar main loni road GZB,28.72381210489088,77.28916972875595,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00018001,REVOS,REVOS,Pilot no 802 west jawharnagar main loni road GZB,28.72381210489088,77.28916972875595,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00017951,REVOS,REVOS,Pilot no 802 west jawharnagar main loni road GZB,28.72380475440991,77.28917006403208,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00017951,REVOS,REVOS,Pilot no 802 west jawharnagar main loni road GZB,28.72380475440991,77.28917006403208,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00016480,REVOS,REVOS,1b 94 1 99 1 mb road khanpur old petrol pump new delhi 110062,28.51505894855968,77.2307451814413,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00016480,REVOS,REVOS,1b 94 1 99 1 mb road khanpur old petrol pump new delhi 110062,28.51505894855968,77.2307451814413,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00016485,REVOS,REVOS,1b 94 1 99 1 mb road old petrol pump khanpur New Delhi 110066,28.51509459567883,77.23093193024397,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00016485,REVOS,REVOS,1b 94 1 99 1 mb road old petrol pump khanpur New Delhi 110066,28.51509459567883,77.23093193024397,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00008916,REVOS,REVOS,174 175 pocket 4 rohini sector 22,28.71722704289446,77.06110518425703,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00008916,REVOS,REVOS,174 175 pocket 4 rohini sector 22,28.71722704289446,77.06110518425703,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00013338,REVOS,REVOS,House number 13 pkt G29 sector 3 rohini,28.70581657985345,77.10288628935814,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00013338,REVOS,REVOS,House number 13 pkt G29 sector 3 rohini,28.70581657985345,77.10288628935814,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00017450,REVOS,REVOS,b 5 shop no 13 near mother dairy yamuna vihar,28.70042349441119,77.26973611861467,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00017450,REVOS,REVOS,b 5 shop no 13 near mother dairy yamuna vihar,28.70042349441119,77.26973611861467,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00017692,REVOS,REVOS,b 5 shop no 13 near mother dairy yamuna vihar,28.70033526888048,77.26974215358494,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00017692,REVOS,REVOS,b 5 shop no 13 near mother dairy yamuna vihar,28.70033526888048,77.26974215358494,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00012879,REVOS,REVOS,2187 Gali No 8 Kailash Nagar Gandhi Nagar,28.66515912020582,77.2581908851862,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00012879,REVOS,REVOS,2187 Gali No 8 Kailash Nagar Gandhi Nagar,28.66515912020582,77.2581908851862,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00016502,REVOS,REVOS,t 370 f chirag delhi near bhagat singh College ,28.53595522566778,77.22838651388884,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00016502,REVOS,REVOS,t 370 f chirag delhi near bhagat singh College ,28.53595522566778,77.22838651388884,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00016486,REVOS,REVOS,Sindhu faram road gali  no 12  ,28.48829457940789,77.31854628771544,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00016486,REVOS,REVOS,Sindhu faram road gali  no 12  ,28.48829457940789,77.31854628771544,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00016491,REVOS,REVOS,Sindhu faram road gali no 12,28.48895731056794,77.31872767210005,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00016491,REVOS,REVOS,Sindhu faram road gali no 12,28.48895731056794,77.31872767210005,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00017639,REVOS,REVOS,garrage no 57 gulabi bagh truck market,28.67135151088463,77.19360362738371,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00017639,REVOS,REVOS,garrage no 57 gulabi bagh truck market,28.67135151088463,77.19360362738371,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00017407,REVOS,REVOS,47 metro piller  No 124 Near Pratap Nagar metro,28.66792676692808,77.19373974949121,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00017407,REVOS,REVOS,47 metro piller  No 124 Near Pratap Nagar metro,28.66792676692808,77.19373974949121,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00015281,REVOS,REVOS,Shop no 9 GT road shahdara near Shyam Lal college,28.67332152633269,77.2835649177432,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00015281,REVOS,REVOS,Shop no 9 GT road shahdara near Shyam Lal college,28.67332152633269,77.2835649177432,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00017908,REVOS,REVOS,A992 JJ COLONY PANKHA ROAD UTTAM NAGAR,28.62232747731112,77.06790324300528,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00017908,REVOS,REVOS,A992 JJ COLONY PANKHA ROAD UTTAM NAGAR,28.62232747731112,77.06790324300528,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00017402,REVOS,REVOS,47 Metro Piller no 124 Near Pratap Nagar Metro Station Delhi,28.66796736324296,77.19373673200607,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00017402,REVOS,REVOS,47 Metro Piller no 124 Near Pratap Nagar Metro Station Delhi,28.66796736324296,77.19373673200607,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00017889,REVOS,REVOS,A992 JJ COLONY PANKHA ROAD UTTAM NAGAR,28.62230628740898,77.0679884031415,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00017889,REVOS,REVOS,A992 JJ COLONY PANKHA ROAD UTTAM NAGAR,28.62230628740898,77.0679884031415,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_005416,REVOS,REVOS,gali no 19  shop no 5 churiya mohalla Tughlaqabad ,28.52018759080321,77.26390767842531,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_005416,REVOS,REVOS,gali no 19  shop no 5 churiya mohalla Tughlaqabad ,28.52018759080321,77.26390767842531,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00016474,REVOS,REVOS,Z17 Manav Kalyan camp  Okhla phase 2,28.53957189327025,77.27889720350504,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00016474,REVOS,REVOS,Z17 Manav Kalyan camp  Okhla phase 2,28.53957189327025,77.27889720350504,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00006941,REVOS,REVOS,BD BLOCK west shalimar bagh,28.71245205494609,77.1550602838397,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00006941,REVOS,REVOS,BD BLOCK west shalimar bagh,28.71245205494609,77.1550602838397,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00016268,REVOS,REVOS,b927 shastri nagar delhi ,28.67321062753705,77.18246541917324,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00016268,REVOS,REVOS,b927 shastri nagar delhi ,28.67321062753705,77.18246541917324,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00013879,REVOS,REVOS,H NO 228 Pooth Kalan Delhi,28.70781388301798,77.07499869167805,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00013879,REVOS,REVOS,H NO 228 Pooth Kalan Delhi,28.70781388301798,77.07499869167805,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00013744,REVOS,REVOS,H NO 228,28.70855462813513,77.0747311413288,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00013744,REVOS,REVOS,H NO 228,28.70855462813513,77.0747311413288,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00016488,REVOS,REVOS,a18 Durga vihar devli gao ,28.4991912491792,77.225646302104,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00016488,REVOS,REVOS,a18 Durga vihar devli gao ,28.4991912491792,77.225646302104,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_004092,REVOS,REVOS,DDA sector E1,28.53751512945293,77.13064614683388,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_004092,REVOS,REVOS,DDA sector E1,28.53751512945293,77.13064614683388,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00017410,REVOS,REVOS,A-800/34 shastri nagar delhi near Vijay perol pump,28.67401515592458,77.18621045351028,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00017410,REVOS,REVOS,A-800/34 shastri nagar delhi near Vijay perol pump,28.67401515592458,77.18621045351028,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00017608,REVOS,REVOS,Baldev Park Parwana Rd,28.6468383862279,77.28897761553526,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00017608,REVOS,REVOS,Baldev Park Parwana Rd,28.6468383862279,77.28897761553526,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00017634,REVOS,REVOS,Baldev Park Parwana Rd,28.64678924889927,77.2889719158411,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00017634,REVOS,REVOS,Baldev Park Parwana Rd,28.64678924889927,77.2889719158411,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00016362,REVOS,REVOS,A-800/34 shastri nagar delhi near Vijay petrol pump,28.67398191593439,77.1862342581153,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00016362,REVOS,REVOS,A-800/34 shastri nagar delhi near Vijay petrol pump,28.67398191593439,77.1862342581153,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00017735,REVOS,REVOS,plot No 98 Gali no 1 Niyadar Enclave near sunday Bazar Road vikas Nagar ,28.6448337410739,77.03694250434637,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00017735,REVOS,REVOS,plot No 98 Gali no 1 Niyadar Enclave near sunday Bazar Road vikas Nagar ,28.6448337410739,77.03694250434637,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00017093,REVOS,REVOS,plot no 3 sec 18 A Dwarka ,28.58733005959892,77.03717485070229,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00017093,REVOS,REVOS,plot no 3 sec 18 A Dwarka ,28.58733005959892,77.03717485070229,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00008680,REVOS,REVOS,kharsa no-136/2 near yadav hotel badli,28.73284457339077,77.14133743196726,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00008680,REVOS,REVOS,kharsa no-136/2 near yadav hotel badli,28.73284457339077,77.14133743196726,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00021371,REVOS,REVOS,297 Lalkuan  M B Road,28.50209438245088,77.28550281375647,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00021371,REVOS,REVOS,297 Lalkuan  M B Road,28.50209438245088,77.28550281375647,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00021393,REVOS,REVOS,287 Lalkuan  M B Road,28.50198742787712,77.28546392172575,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00021393,REVOS,REVOS,287 Lalkuan  M B Road,28.50198742787712,77.28546392172575,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00016477,REVOS,REVOS,297 Lalkuan  M B Road,28.50197711544692,77.28542905300856,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00016477,REVOS,REVOS,297 Lalkuan  M B Road,28.50197711544692,77.28542905300856,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00021671,REVOS,REVOS,Shop no 19 corner markit malviya nagar,28.53819198384282,77.21365381032228,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00021671,REVOS,REVOS,Shop no 19 corner markit malviya nagar,28.53819198384282,77.21365381032228,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00021674,REVOS,REVOS,shop 45 malviya nagar corner market,28.53952506206194,77.21286121755838,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00021674,REVOS,REVOS,shop 45 malviya nagar corner market,28.53952506206194,77.21286121755838,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00016476,REVOS,REVOS,shop 45malviya nagar corner market,28.53984905112713,77.2132058814168,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00016476,REVOS,REVOS,shop 45malviya nagar corner market,28.53984905112713,77.2132058814168,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00021656,REVOS,REVOS,kh 108 gate no 2 freedom fighter enclave ,28.51115978803828,77.20220346003771,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00021656,REVOS,REVOS,kh 108 gate no 2 freedom fighter enclave ,28.51115978803828,77.20220346003771,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00017725,REVOS,REVOS,ground floor khasra no 34/22 village samaypur delhi,28.74368826689813,77.1239198371768,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00017725,REVOS,REVOS,ground floor khasra no 34/22 village samaypur delhi,28.74368826689813,77.1239198371768,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00010644,REVOS,REVOS,P-1/52a Budh Vihar Phase-1,28.71087357635634,77.08468046039343,New Delhi,India,00:00:00,00:00:00,₹2 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00010644,REVOS,REVOS,P-1/52a Budh Vihar Phase-1,28.71087357635634,77.08468046039343,New Delhi,India,00:00:00,00:00:00,₹2 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00017828,REVOS,REVOS,20pal auto munirka ,28.55406559359666,77.17817790806293,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00017828,REVOS,REVOS,20pal auto munirka ,28.55406559359666,77.17817790806293,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00021675,REVOS,REVOS,20kartar market munirka ,28.55421990902387,77.17812493443489,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00021675,REVOS,REVOS,20kartar market munirka ,28.55421990902387,77.17812493443489,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00021494,REVOS,REVOS,B1687 Shastri Nagar ,28.67880484000592,77.1806214004755,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00021494,REVOS,REVOS,B1687 Shastri Nagar ,28.67880484000592,77.1806214004755,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00021420,REVOS,REVOS,B-1687 Shastri Nagar ,28.67880748731725,77.18077696859837,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00021420,REVOS,REVOS,B-1687 Shastri Nagar ,28.67880748731725,77.18077696859837,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00021472,REVOS,REVOS,plot no 550 Gali ni d18 chatter pur,28.5078535640893,77.18511946499348,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00021472,REVOS,REVOS,plot no 550 Gali ni d18 chatter pur,28.5078535640893,77.18511946499348,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
